epoch,step,train_class_loss_epoch,train_class_loss_step,train_kld_loss_epoch,train_kld_loss_step,train_recon_loss_epoch,train_recon_loss_step,train_total_loss_epoch,train_total_loss_step,train_vae_loss_epoch,train_vae_loss_step,val_acc,val_class_loss,val_kld_loss,val_recon_loss,val_total_loss,val_vae_loss
14,134,0.7477478384971619,,0.0471351221203804,,0.8319109678268433,,1.6267939805984497,,0.8790461421012878,,,,,,,
15,139,,0.7699871063232422,,0.04874025657773018,,0.8305118680000305,,1.6492393016815186,,0.8792521357536316,,,,,,
15,143,,,,,,,,,,,0.6907407641410828,0.7134023308753967,0.017918312922120094,0.8235871195793152,1.5549076795578003,0.8415054678916931
15,143,0.7485559582710266,,0.04249420389533043,,0.8314827680587769,,1.6225330829620361,,0.87397700548172,,,,,,,
16,149,,0.8344541788101196,,0.03842175751924515,,0.8473613262176514,,1.7202372550964355,,0.8857830762863159,,,,,,
16,152,,,,,,,,,,,0.6907407641410828,0.7265095114707947,0.01625799760222435,0.8234072923660278,1.566174864768982,0.8396652936935425
16,152,0.7390768527984619,,0.03942809998989105,,0.8313971161842346,,1.6099021434783936,,0.8708253502845764,,,,,,,
17,159,,0.6975853443145752,,0.03746376931667328,,0.8124982118606567,,1.5475473403930664,,0.8499619960784912,,,,,,
17,161,,,,,,,,,,,0.6907407641410828,0.7264953851699829,0.015561265870928764,0.8230143189430237,1.5650709867477417,0.838575541973114
17,161,0.7305216789245605,,0.03733636438846588,,0.8308147192001343,,1.598672866821289,,0.8681511282920837,,,,,,,
18,169,,0.7909550666809082,,0.030771195888519287,,0.841402530670166,,1.6631288528442383,,0.8721737265586853,,,,,,
18,170,,,,,,,,,,,0.6907407641410828,0.7289361953735352,0.013662432320415974,0.8229970335960388,1.5655957460403442,0.8366594314575195
18,170,0.7300338745117188,,0.03447704017162323,,0.8303306102752686,,1.594841480255127,,0.8648076057434082,,,,,,,
19,179,,0.7300679087638855,,0.03623353689908981,,0.809366762638092,,1.575668215751648,,0.8456003069877625,,,,,,
19,179,,,,,,,,,,,0.6907407641410828,0.7291203141212463,0.01239716075360775,0.8227723240852356,1.564289927482605,0.8351694941520691
19,179,0.7352331876754761,,0.0310999546200037,,0.8298076391220093,,1.596140742301941,,0.8609074950218201,,,,,,,
20,188,,,,,,,,,,,0.6907407641410828,0.7277528047561646,0.013074440881609917,0.8229485154151917,1.563775897026062,0.8360229730606079
20,188,0.7270001769065857,,0.030030835419893265,,0.8296462297439575,,1.5866773128509521,,0.8596770763397217,,,,,,,
21,189,,0.7981692552566528,,0.02776012197136879,,0.8661305904388428,,1.6920599937438965,,0.8938907384872437,,,,,,
21,197,,,,,,,,,,,0.6907407641410828,0.717807948589325,0.012537156231701374,0.8226742744445801,1.553019404411316,0.8352113962173462
21,197,0.7290223836898804,,0.02955951914191246,,0.8293105363845825,,1.5878922939300537,,0.8588700890541077,,,,,,,
22,199,,0.7166680097579956,,0.027871575206518173,,0.8408874869346619,,1.5854270458221436,,0.868759036064148,,,,,,
22,206,,,,,,,,,,,0.6907407641410828,0.7190017104148865,0.012556802481412888,0.8226093649864197,1.5541678667068481,0.8351662755012512
22,206,0.7289078831672668,,0.028014661744236946,,0.8290537595748901,,1.5859763622283936,,0.8570684194564819,,,,,,,
23,209,,0.717172384262085,,0.030646827071905136,,0.8011342883110046,,1.5489535331726074,,0.8317810893058777,,,,,,
23,215,,,,,,,,,,,0.6907407641410828,0.7075374722480774,0.011055391281843185,0.8223720192909241,1.5409647226333618,0.833427369594574
23,215,0.7217996716499329,,0.025429561734199524,,0.8285703659057617,,1.5757997035980225,,0.8539999127388,,,,,,,
24,219,,0.7181661128997803,,0.02364363893866539,,0.8317871689796448,,1.5735969543457031,,0.8554307818412781,,,,,,
24,224,,,,,,,,,,,0.6907407641410828,0.7150859236717224,0.011917182244360447,0.8221903443336487,1.5491933822631836,0.8341075778007507
24,224,0.7283013463020325,,0.02639036625623703,,0.8285747170448303,,1.5832663774490356,,0.854965090751648,,,,,,,
25,229,,0.7435276508331299,,0.022493844851851463,,0.8320212960243225,,1.5980427265167236,,0.8545151352882385,,,,,,
25,233,,,,,,,,,,,0.6907407641410828,0.7152045965194702,0.010869406163692474,0.822205126285553,1.548279047012329,0.8330745697021484
25,233,0.725149393081665,,0.02394193969666958,,0.8283767700195312,,1.5774680376052856,,0.8523187637329102,,,,,,,
26,239,,0.7331556677818298,,0.0215255506336689,,0.833890438079834,,1.5885716676712036,,0.8554159998893738,,,,,,
26,242,,,,,,,,,,,0.6907407641410828,0.7115256786346436,0.00983242318034172,0.8222697377204895,1.5436278581619263,0.8321021795272827
26,242,0.7215685844421387,,0.023082181811332703,,0.8278908133506775,,1.57254159450531,,0.8509730100631714,,,,,,,
27,249,,0.7575323581695557,,0.021855585277080536,,0.821988582611084,,1.6013765335083008,,0.8438441753387451,,,,,,
27,251,,,,,,,,,,,0.6907407641410828,0.7180241346359253,0.009451943449676037,0.8222691416740417,1.5497452020645142,0.8317210078239441
27,251,0.7255683541297913,,0.02157362923026085,,0.8278741240501404,,1.5750160217285156,,0.8494478464126587,,,,,,,
28,259,,0.6983715295791626,,0.018851757049560547,,0.8478248715400696,,1.5650482177734375,,0.8666766285896301,,,,,,
28,260,,,,,,,,,,,0.6907407641410828,0.7181375622749329,0.009075071662664413,0.822144091129303,1.5493566989898682,0.8312191963195801
28,260,0.7191822528839111,,0.021252557635307312,,0.8274632692337036,,1.567897915840149,,0.8487156629562378,,,,,,,
29,269,,0.6580250263214111,,0.022073693573474884,,0.7973437309265137,,1.4774425029754639,,0.819417417049408,,,,,,
29,269,,,,,,,,,,,0.6907407641410828,0.714303731918335,0.008692975156009197,0.8219929933547974,1.5449897050857544,0.8306858539581299
29,269,0.7205524444580078,,0.01952977664768696,,0.827265202999115,,1.5673472881317139,,0.8467949628829956,,,,,,,
30,278,,,,,,,,,,,0.6907407641410828,0.7178165316581726,0.008606746792793274,0.8220236897468567,1.5484470129013062,0.8306304216384888
30,278,0.7177506685256958,,0.0183858722448349,,0.8272532820701599,,1.5633898973464966,,0.8456392288208008,,,,,,,
31,279,,0.739133894443512,,0.01749192550778389,,0.8517104983329773,,1.608336329460144,,0.8692024350166321,,,,,,
31,287,,,,,,,,,,,0.6907407641410828,0.7125738263130188,0.008933430537581444,0.8219958543777466,1.5435031652450562,0.8309292793273926
31,287,0.7198212146759033,,0.01849769800901413,,0.8270706534385681,,1.565389633178711,,0.8455682992935181,,,,,,,
32,289,,0.6976379156112671,,0.017720330506563187,,0.8354414105415344,,1.5507996082305908,,0.8531617522239685,,,,,,
32,296,,,,,,,,,,,0.6907407641410828,0.7190066576004028,0.008168241009116173,0.8219819068908691,1.5491567850112915,0.8301501274108887
32,296,0.7112380266189575,,0.017871707677841187,,0.8267883062362671,,1.5558980703353882,,0.8446599841117859,,,,,,,
33,299,,0.719708263874054,,0.018788155168294907,,0.8152915239334106,,1.5537879467010498,,0.8340796828269958,,,,,,
33,305,,,,,,,,,,,0.6907407641410828,0.7049436569213867,0.008065922185778618,0.8219374418258667,1.5349470376968384,0.8300033807754517
33,305,0.7208244800567627,,0.017291327938437462,,0.8268243074417114,,1.5649402141571045,,0.844115674495697,,,,,,,
34,309,,0.7934763431549072,,0.017599478363990784,,0.8404986262321472,,1.6515743732452393,,0.8580980896949768,,,,,,
34,314,,,,,,,,,,,0.6907407641410828,0.7161008715629578,0.007655276916921139,0.8220393657684326,1.5457953214645386,0.8296945691108704
34,314,0.7176399827003479,,0.017451150342822075,,0.8266578912734985,,1.5617491006851196,,0.8441089987754822,,,,,,,
35,319,,0.7527800798416138,,0.013693288899958134,,0.8390373587608337,,1.6055107116699219,,0.8527306318283081,,,,,,
35,323,,,,,,,,,,,0.6907407641410828,0.7076192498207092,0.0069657121784985065,0.8219947814941406,1.5365797281265259,0.8289604783058167
35,323,0.7168630957603455,,0.01585601642727852,,0.8265467882156372,,1.5592659711837769,,0.8424028754234314,,,,,,,
36,329,,0.6504320502281189,,0.012672756798565388,,0.7805740237236023,,1.443678855895996,,0.7932468056678772,,,,,,
36,332,,,,,,,,,,,0.6907407641410828,0.7076979279518127,0.007309244014322758,0.82199627161026,1.537003517150879,0.8293055295944214
36,332,0.7214571237564087,,0.015267266891896725,,0.8262619972229004,,1.5629863739013672,,0.8415293097496033,,,,,,,
37,339,,0.6872172355651855,,0.016769498586654663,,0.8096162676811218,,1.5136029720306396,,0.8263857364654541,,,,,,
37,341,,,,,,,,,,,0.6907407641410828,0.7104635238647461,0.0074212560430169106,0.8217909932136536,1.5396758317947388,0.8292122483253479
37,341,0.7182021141052246,,0.015557396225631237,,0.8262680172920227,,1.5600275993347168,,0.8418254256248474,,,,,,,
38,349,,0.7227031588554382,,0.013249988667666912,,0.8272671103477478,,1.5632202625274658,,0.8405171036720276,,,,,,
38,350,,,,,,,,,,,0.6907407641410828,0.6999585032463074,0.006818239577114582,0.821850597858429,1.5286272764205933,0.8286687731742859
38,350,0.714971661567688,,0.014750216156244278,,0.8260214924812317,,1.5557433366775513,,0.8407716751098633,,,,,,,
39,359,,0.7672664523124695,,0.016473716124892235,,0.8299644589424133,,1.6137046813964844,,0.8464381694793701,,,,,,
39,359,,,,,,,,,,,0.6907407641410828,0.708733081817627,0.0070538450963795185,0.8219189047813416,1.5377057790756226,0.8289727568626404
39,359,0.7126871943473816,,0.014595668762922287,,0.8260918855667114,,1.5533747673034668,,0.8406875729560852,,,,,,,
40,368,,,,,,,,,,,0.6907407641410828,0.7118215560913086,0.006464485079050064,0.8218203783035278,1.5401062965393066,0.8282848000526428
40,368,0.7191315293312073,,0.013586628250777721,,0.8258168697357178,,1.5585349798202515,,0.8394035696983337,,,,,,,
41,369,,0.691559910774231,,0.011388445273041725,,0.8213796615600586,,1.5243279933929443,,0.8327680826187134,,,,,,
41,377,,,,,,,,,,,0.6907407641410828,0.7117226719856262,0.0062730866484344006,0.821668803691864,1.5396645069122314,0.8279418349266052
41,377,0.7141377925872803,,0.013422270305454731,,0.8258915543556213,,1.5534515380859375,,0.8393138647079468,,,,,,,
42,379,,0.7117154598236084,,0.015899328514933586,,0.8242776393890381,,1.5518923997879028,,0.8401769399642944,,,,,,
42,386,,,,,,,,,,,0.6907407641410828,0.7167940735816956,0.005525208543986082,0.8217706084251404,1.5440897941589355,0.8272958397865295
42,386,0.7198669910430908,,0.013054747134447098,,0.8256296515464783,,1.5585511922836304,,0.8386844396591187,,,,,,,
43,389,,0.7088143825531006,,0.013851562514901161,,0.8213188648223877,,1.5439848899841309,,0.8351704478263855,,,,,,
43,395,,,,,,,,,,,0.6907407641410828,0.7141234874725342,0.005828363820910454,0.8218559622764587,1.5418078899383545,0.8276842832565308
43,395,0.7222822308540344,,0.012021793983876705,,0.8255221247673035,,1.5598262548446655,,0.8375439047813416,,,,,,,
44,399,,0.6887722015380859,,0.015930257737636566,,0.8148903846740723,,1.5195927619934082,,0.830820620059967,,,,,,
44,404,,,,,,,,,,,0.6907407641410828,0.708198606967926,0.005695066414773464,0.8216581344604492,1.535551905632019,0.8273531794548035
44,404,0.7109883427619934,,0.01272626407444477,,0.8255616426467896,,1.5492764711380005,,0.8382880091667175,,,,,,,
45,409,,0.7092140913009644,,0.013222575187683105,,0.816288411617279,,1.5387251377105713,,0.8295109868049622,,,,,,
45,413,,,,,,,,,,,0.6907407641410828,0.7154361009597778,0.005524002946913242,0.8216468095779419,1.5426068305969238,0.8271707892417908
45,413,0.7183112502098083,,0.011977146379649639,,0.8255099058151245,,1.5557984113693237,,0.8374872207641602,,,,,,,
46,419,,0.6459720134735107,,0.008891170844435692,,0.8199371695518494,,1.4748003482818604,,0.8288283348083496,,,,,,
46,422,,,,,,,,,,,0.6907407641410828,0.7069616913795471,0.005860430188477039,0.8217073678970337,1.5345295667648315,0.8275678157806396
46,422,0.7118644714355469,,0.011317861266434193,,0.825401246547699,,1.5485836267471313,,0.8367190957069397,,,,,,,
47,429,,0.715551495552063,,0.015681948512792587,,0.8242394328117371,,1.5554728507995605,,0.8399213552474976,,,,,,
47,431,,,,,,,,,,,0.6907407641410828,0.7192946076393127,0.005646699573844671,0.8218174576759338,1.546758770942688,0.8274641633033752
47,431,0.7122752666473389,,0.011929195374250412,,0.8252204060554504,,1.5494248867034912,,0.8371495604515076,,,,,,,
48,439,,0.6826753616333008,,0.011644579470157623,,0.8396806716918945,,1.5340006351470947,,0.851325273513794,,,,,,
48,440,,,,,,,,,,,0.6907407641410828,0.7156004309654236,0.0053838882595300674,0.8217859268188477,1.542770266532898,0.8271698355674744
48,440,0.7145382761955261,,0.011475471779704094,,0.8251279592514038,,1.5511417388916016,,0.8366034030914307,,,,,,,
